,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,references,comments,organization,creation_date,last_update
193,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
194,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
195,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
196,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
197,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
198,nist_800_53,rev5,Identification and Authentication,IA-04,Identifier Management,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
199,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
200,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
201,nist_800_53,rev5,System and Communications Protection,SC-39,Process Isolation,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
202,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
203,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1003.006,DCSync,14.1,enterprise,[],,,01/13/2022,01/13/2022
204,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
205,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
206,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
207,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
208,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
209,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
210,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
211,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
212,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
213,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
214,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
215,nist_800_53,rev5,System and Communications Protection,SC-39,Process Isolation,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
216,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
217,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1003.008,/etc/passwd and /etc/shadow,14.1,enterprise,[],,,01/13/2022,01/13/2022
218,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
219,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
220,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
221,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
222,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
223,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
224,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
225,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1008,Fallback Channels,14.1,enterprise,[],,,01/13/2022,01/13/2022
226,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
227,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
228,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
229,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
230,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
231,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
232,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
233,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
234,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
235,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
236,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
237,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
238,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
239,nist_800_53,rev5,System and Communications Protection,SC-18,Mobile Code,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
240,nist_800_53,rev5,System and Communications Protection,SC-03,Security Function Isolation,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
241,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
242,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
243,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
244,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1021.003,Distributed Component Object Model,14.1,enterprise,[],,,01/13/2022,01/13/2022
245,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
246,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
247,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
248,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
249,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
250,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
251,nist_800_53,rev5,Access Control,AC-07,Unsuccessful Logon Attempts,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
252,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
253,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
254,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
255,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
256,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
257,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
258,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
259,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1021.004,SSH,14.1,enterprise,[],,,01/13/2022,01/13/2022
260,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
261,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
262,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
263,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
264,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
265,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
266,nist_800_53,rev5,Security Assessment and Authorization,CA-08,Penetration Testing,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
267,nist_800_53,rev5,Configuration Management,CM-11,User-installed Software,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
268,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
269,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
270,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
271,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
272,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
273,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
274,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
275,nist_800_53,rev5,Identification and Authentication,IA-04,Identifier Management,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
276,nist_800_53,rev5,Identification and Authentication,IA-06,Authentication Feedback,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
277,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
278,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
279,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
280,nist_800_53,rev5,System and Information Integrity,SI-15,Information Output Filtering,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
281,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
282,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1021.005,VNC,14.1,enterprise,[],,,01/13/2022,01/13/2022
283,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
284,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
285,nist_800_53,rev5,Access Control,AC-23,Data Mining Protection,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
286,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
287,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
288,nist_800_53,rev5,Configuration Management,CM-12,Information Location,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
289,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
290,nist_800_53,rev5,Media Protection,MP-07,Media Use,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
291,nist_800_53,rev5,System and Services Acquisition,SA-08,Security and Privacy Engineering Principles,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
292,nist_800_53,rev5,System and Communications Protection,SC-13,Cryptographic Protection,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
293,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
294,nist_800_53,rev5,System and Communications Protection,SC-38,Operations Security,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
295,nist_800_53,rev5,System and Communications Protection,SC-41,Port and I/O Device Access,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
296,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
297,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1025,Data from Removable Media,14.1,enterprise,[],,,01/13/2022,01/13/2022
298,nist_800_53,rev5,System and Information Integrity,SI-02,Flaw Remediation,Protects,T1027.002,Software Packing,14.1,enterprise,[],,,01/13/2022,01/13/2022
299,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1027.002,Software Packing,14.1,enterprise,[],,,01/13/2022,01/13/2022
300,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1027.002,Software Packing,14.1,enterprise,[],,,01/13/2022,01/13/2022
301,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1027.002,Software Packing,14.1,enterprise,[],,,01/13/2022,01/13/2022
302,nist_800_53,rev5,System and Information Integrity,SI-02,Flaw Remediation,Protects,T1027.007,Dynamic API Resolution,14.1,enterprise,[],,,01/13/2022,01/13/2022
303,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1027.007,Dynamic API Resolution,14.1,enterprise,[],,,01/13/2022,01/13/2022
304,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1027.007,Dynamic API Resolution,14.1,enterprise,[],,,01/13/2022,01/13/2022
305,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1027.007,Dynamic API Resolution,14.1,enterprise,[],,,01/13/2022,01/13/2022
306,nist_800_53,rev5,System and Information Integrity,SI-02,Flaw Remediation,Protects,T1027.008,Stripped Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
307,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1027.008,Stripped Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
308,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1027.008,Stripped Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
309,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1027.008,Stripped Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
310,nist_800_53,rev5,System and Information Integrity,SI-02,Flaw Remediation,Protects,T1027.009,Embedded Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
311,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1027.009,Embedded Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
312,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1027.009,Embedded Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
313,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1027.009,Embedded Payloads,14.1,enterprise,[],,,01/13/2022,01/13/2022
314,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1029,Scheduled Transfer,14.1,enterprise,[],,,01/13/2022,01/13/2022
